Wavenumber,Intensity
3999.706,2.468599
4001.634,2.469854
4003.563,2.470013
4005.491,2.469325
4007.42,2.474462
4009.348,2.476741
4011.277,2.478755
4013.205,2.480139
4015.134,2.475323
4017.062,2.478764
4018.991,2.479387
4020.919,2.474554
4022.848,2.473001
4024.776,2.477866
4026.705,2.483077
4028.633,2.482935
4030.562,2.48057
4032.49,2.481348
4034.419,2.483162
4036.347,2.485039
4038.276,2.481204
4040.204,2.483469
4042.133,2.489542
4044.061,2.492759
4045.99,2.489591
4047.918,2.485972
4049.847,2.487812
4051.775,2.4931
4053.704,2.493583
4055.632,2.493097
4057.561,2.491425
4059.489,2.489016
4061.418,2.492089
4063.346,2.494391
4065.275,2.495619
4067.203,2.49648
4069.132,2.49362
4071.06,2.495506
4072.989,2.496967
4074.917,2.498563
4076.846,2.500863
4078.774,2.50242
4080.703,2.501458
4082.631,2.498189
4084.56,2.499349
4086.488,2.501997
4088.417,2.503688
4090.345,2.501836
4092.274,2.500736
4094.202,2.504497
4096.131,2.503156
4098.059,2.502181
4099.988,2.500996
4101.916,2.503205
4103.845,2.505767
4105.773,2.505407
4107.702,2.506499
4109.63,2.502761
4111.559,2.502811
4113.487,2.506258
4115.416,2.50926
4117.344,2.508319
4119.273,2.504616
4121.201,2.506825
4123.13,2.509371
4125.058,2.513762
4126.987,2.51011
4128.915,2.507459
4130.844,2.510119
4132.772,2.509251
4134.701,2.507317
4136.629,2.508273
4138.558,2.511904
4140.486,2.51263
4142.415,2.511339
4144.343,2.512376
4146.271,2.512945
4148.2,2.51344
4150.129,2.514089
4152.057,2.51366
4153.986,2.5124
4155.914,2.512303
4157.843,2.51424
4159.771,2.514256
4161.7,2.517864
4163.628,2.517481
4165.557,2.515543
4167.485,2.518016
4169.414,2.518721
4171.342,2.518414
4173.271,2.520791
4175.199,2.522191
4177.127,2.526362
4179.056,2.527747
4180.985,2.526939
4182.913,2.531035
4184.842,2.530681
4186.77,2.529701
4188.699,2.528719
4190.627,2.533147
4192.556,2.539873
4194.484,2.539325
4196.413,2.536692
4198.341,2.541133
4200.27,2.545648
4202.198,2.549443
4204.126,2.551017
4206.055,2.550536
4207.983,2.553374
4209.912,2.555455
4211.841,2.555234
4213.769,2.557974
4215.698,2.56291
4217.626,2.559741
4219.555,2.561291
4221.483,2.565241
4223.412,2.566961
4225.34,2.571421
4227.269,2.572418
4229.197,2.572255
4231.125,2.572045
4233.054,2.574789
4234.982,2.575088
4236.911,2.57582
4238.84,2.575236
4240.768,2.576853
4242.697,2.579354
4244.625,2.580286
4246.554,2.578125
4248.482,2.576615
4250.411,2.576829
4252.339,2.575809
4254.268,2.574974
4256.196,2.577197
4258.125,2.579504
4260.053,2.582704
4261.981,2.587008
4263.91,2.593306
4265.838,2.594146
4267.767,2.591719
4269.696,2.590669
4271.624,2.590025
4273.553,2.591196
4275.481,2.593413
4277.41,2.593817
4279.338,2.594166
4281.267,2.595905
4283.195,2.597344
4285.124,2.59774
4287.052,2.599029
4288.98,2.60289
4290.909,2.608055
4292.837,2.606057
4294.766,2.603781
4296.694,2.604384
4298.623,2.604996
4300.552,2.605525
4302.48,2.606475
4304.409,2.604456
4306.337,2.600825
4308.266,2.600224
4310.194,2.599307
4312.123,2.600661
4314.051,2.602083
4315.979,2.596507
4317.908,2.594753
4319.836,2.591437
4321.765,2.590951
4323.693,2.592633
4325.622,2.590472
4327.551,2.591609
4329.479,2.595714
4331.408,2.596322
4333.336,2.598097
4335.265,2.600817
4337.193,2.60221
4339.122,2.600039
4341.05,2.599284
4342.979,2.600983
4344.907,2.602203
4346.835,2.605986
4348.764,2.608036
4350.692,2.607602
4352.621,2.604428
4354.549,2.60902
4356.478,2.611469
4358.407,2.609277
4360.335,2.608342
4362.264,2.608377
4364.192,2.613022
4366.121,2.612154
4368.049,2.60886
4369.978,2.609158
4371.906,2.611799
4373.834,2.613726
4375.763,2.61155
4377.691,2.610609
