Wavenumber,Intensity
3999.706,3.195312
4001.634,3.196759
4003.563,3.193483
4005.491,3.195314
4007.42,3.196164
4009.348,3.19504
4011.277,3.193017
4013.205,3.18785
4015.134,3.181571
4017.062,3.182885
4018.991,3.178926
4020.919,3.176656
4022.848,3.176428
4024.776,3.178532
4026.705,3.183822
4028.633,3.184933
4030.562,3.183398
4032.49,3.185306
4034.419,3.189535
4036.347,3.190312
4038.276,3.186399
4040.204,3.185849
4042.133,3.189296
4044.061,3.189378
4045.99,3.186759
4047.918,3.187791
4049.847,3.188984
4051.775,3.192125
4053.704,3.194163
4055.632,3.19599
4057.561,3.195669
4059.489,3.191859
4061.418,3.193304
4063.346,3.200238
4065.275,3.202503
4067.203,3.20145
4069.132,3.196019
4071.06,3.198294
4072.989,3.201781
4074.917,3.202254
4076.846,3.202252
4078.774,3.199477
4080.703,3.199131
4082.631,3.201194
4084.56,3.201701
4086.488,3.200671
4088.417,3.200428
4090.345,3.198338
4092.274,3.196133
4094.202,3.197341
4096.131,3.198036
4098.059,3.198428
4099.988,3.19926
4101.916,3.201757
4103.845,3.204527
4105.773,3.206548
4107.702,3.20661
4109.63,3.204251
4111.559,3.204168
4113.487,3.203093
4115.416,3.203265
4117.344,3.20507
4119.273,3.205549
4121.201,3.210355
4123.13,3.211498
4125.058,3.21059
4126.987,3.206708
4128.915,3.205277
4130.844,3.207161
4132.772,3.206496
4134.701,3.204872
4136.629,3.207566
4138.558,3.211156
4140.486,3.212471
4142.415,3.213111
4144.343,3.215659
4146.271,3.216128
4148.2,3.213533
4150.129,3.210109
4152.057,3.213378
4153.986,3.220103
4155.914,3.221138
4157.843,3.216591
4159.771,3.218171
4161.7,3.221468
4163.628,3.218945
4165.557,3.217232
4167.485,3.219076
4169.414,3.221996
4171.342,3.224815
4173.271,3.226798
4175.199,3.227992
4177.127,3.230122
4179.056,3.228989
4180.985,3.228802
4182.913,3.23156
4184.842,3.231448
4186.77,3.232314
4188.699,3.233354
4190.627,3.240744
4192.556,3.246594
4194.484,3.243031
4196.413,3.241769
4198.341,3.245448
4200.27,3.249647
4202.198,3.256887
4204.126,3.257575
4206.055,3.260438
4207.983,3.263619
4209.912,3.267196
4211.841,3.269628
4213.769,3.272666
4215.698,3.276929
4217.626,3.27738
4219.555,3.279005
4221.483,3.280468
4223.412,3.28121
4225.34,3.285286
4227.269,3.289849
4229.197,3.290605
4231.125,3.291467
4233.054,3.293386
4234.982,3.291813
4236.911,3.29373
4238.84,3.295545
4240.768,3.296494
4242.697,3.296653
4244.625,3.293222
4246.554,3.290648
4248.482,3.291631
4250.411,3.292812
4252.339,3.291513
4254.268,3.293292
4256.196,3.296185
4258.125,3.29935
4260.053,3.303195
4261.981,3.307628
4263.91,3.314159
4265.838,3.321119
4267.767,3.323374
4269.696,3.322446
4271.624,3.322854
4273.553,3.322636
4275.481,3.327134
4277.41,3.329221
4279.338,3.332619
4281.267,3.334428
4283.195,3.335023
4285.124,3.338851
4287.052,3.342148
4288.98,3.347376
4290.909,3.350396
4292.837,3.351173
4294.766,3.353998
4296.694,3.353034
4298.623,3.354438
4300.552,3.354203
4302.48,3.350255
4304.409,3.343617
4306.337,3.336932
4308.266,3.333296
4310.194,3.333556
4312.123,3.329701
4314.051,3.3243
4315.979,3.318425
4317.908,3.318674
4319.836,3.318
4321.765,3.317254
4323.693,3.314738
4325.622,3.313842
4327.551,3.315623
4329.479,3.317437
4331.408,3.31913
4333.336,3.320676
4335.265,3.321321
4337.193,3.320045
4339.122,3.322464
4341.05,3.326289
4342.979,3.327919
4344.907,3.328194
4346.835,3.33374
4348.764,3.342608
4350.692,3.347315
4352.621,3.349051
4354.549,3.354108
4356.478,3.358632
4358.407,3.366741
4360.335,3.37357
4362.264,3.373667
4364.192,3.379601
4366.121,3.381369
4368.049,3.384118
4369.978,3.387564
4371.906,3.396669
4373.834,3.408639
4375.763,3.415193
4377.691,3.42035
4379.62,3.428862
4381.548,3.44057
4383.477,3.452374
4385.405,3.457927
4387.334,3.47161
4389.263,3.487007
4391.191,3.500097
4393.12,3.51682
4395.048,3.536238
4396.977,3.551671
4398.905,3.567937
4400.833,3.590435
4402.762,3.615401
4404.69,3.639505
4406.619,3.664894
4408.547,3.689857
4410.476,3.713926
4412.404,3.737885
4414.333,3.763535
4416.262,3.790132
4418.19,3.812638
4420.119,3.831557
4422.047,3.851289
4423.976,3.875586
4425.904,3.897244
4427.833,3.91206
4429.761,3.923673
4431.689,3.939684
4433.618,3.958167
4435.546,3.974703
4437.475,3.993067
4439.403,4.00624
4441.332,4.02258
4443.26,4.045151
4445.189,4.068881
4447.117,4.094437
4449.046,4.122868
4450.975,4.152472
4452.903,4.180211
4454.832,4.206066
4456.76,4.2344
4458.688,4.259824
4460.617,4.283778
4462.545,4.308886
4464.474,4.334059
4466.402,4.357656
4468.331,4.375556
4470.259,4.391603
4472.188,4.410242
4474.116,4.429988
4476.045,4.451633
4477.974,4.477233
4479.902,4.50498
4481.831,4.533068
4483.759,4.559955
4485.688,4.586436
4487.616,4.613637
4489.544,4.638444
4491.473,4.667294
4493.401,4.69566
4495.33,4.722487
4497.258,4.746686
4499.187,4.771049
4501.115,4.798832
4503.044,4.829532
4504.972,4.857599
4506.901,4.886555
4508.83,4.915284
4510.758,4.944203
4512.687,4.97422
4514.615,5.002298
4516.543,5.026897
4518.472,5.052752
4520.4,5.079694
4522.329,5.107904
4524.257,5.137155
4526.186,5.16309
4528.114,5.184648
4530.043,5.208747
4531.971,5.232934
4533.9,5.258945
4535.828,5.288851
4537.757,5.316642
4539.686,5.341389
4541.614,5.364652
4543.542,5.395309
4545.471,5.423215
4547.399,5.451538
4549.328,5.482905
4551.256,5.510787
4553.185,5.536635
4555.113,5.567868
4557.042,5.600102
4558.97,5.631851
4560.899,5.664446
4562.827,5.69699
4564.756,5.728705
4566.685,5.753448
4568.613,5.775686
4570.542,5.797208
4572.47,5.818049
4574.398,5.840797
4576.327,5.861274
4578.255,5.881222
4580.184,5.897012
4582.112,5.912759
4584.041,5.926883
4585.969,5.938962
4587.898,5.950867
4589.826,5.965654
4591.755,5.979856
4593.683,5.988227
4595.612,5.993278
4597.54,6.001528
4599.469,6.009725
4601.397,6.018688
4603.326,6.025914
4605.254,6.036676
4607.183,6.048356
4609.111,6.056226
4611.04,6.067968
4612.968,6.07623
4614.897,6.085376
4616.825,6.098045
4618.754,6.110087
4620.682,6.123975
4622.611,6.13704
4624.539,6.152275
4626.468,6.16612
4628.396,6.178344
4630.325,6.185605
4632.253,6.189497
4634.182,6.196276
4636.11,6.201621
4638.039,6.207733
4639.967,6.209461
4641.896,6.209571
4643.824,6.212685
4645.753,6.211787
4647.681,6.206703
4649.61,6.203387
4651.538,6.196886
4653.467,6.183479
4655.396,6.167128
4657.324,6.143422
4659.252,6.110081
4661.181,6.072403
4663.109,6.040644
4665.038,6.011384
4666.966,5.992917
4668.895,5.998153
4670.823,6.018755
4672.752,6.052391
4674.68,6.096278
4676.609,6.146639
4678.537,6.189869
4680.466,6.225534
4682.394,6.258183
4684.323,6.279296
4686.251,6.298059
4688.18,6.314755
4690.108,6.327636
4692.037,6.334357
4693.965,6.335897
4695.894,6.337133
4697.822,6.339864
4699.751,6.339251
4701.679,6.338018
4703.608,6.336208
4705.536,6.331812
4707.465,6.322864
4709.393,6.31081
4711.322,6.296935
4713.25,6.281588
4715.179,6.267685
4717.107,6.255432
4719.036,6.242721
4720.964,6.228084
4722.893,6.213915
4724.821,6.201878
4726.75,6.191067
4728.678,6.183128
4730.606,6.174841
4732.535,6.168552
4734.464,6.167181
4736.392,6.165173
4738.321,6.164266
4740.249,6.161246
4742.178,6.155245
4744.106,6.145565
4746.035,6.139771
4747.963,6.133224
4749.892,6.127382
4751.82,6.11599
4753.749,6.103599
4755.677,6.091883
4757.605,6.079883
4759.534,6.068198
4761.463,6.052383
4763.391,6.036754
4765.32,6.018973
4767.248,5.99485
4769.177,5.968473
4771.105,5.93905
4773.034,5.912364
4774.962,5.888264
4776.891,5.868651
4778.819,5.85231
4780.748,5.845333
4782.676,5.839127
4784.604,5.831313
4786.533,5.83069
4788.462,5.827709
4790.39,5.817988
4792.319,5.814141
4794.247,5.805943
4796.176,5.797748
4798.104,5.793162
4800.033,5.780545
4801.961,5.76789
4803.89,5.754121
4805.818,5.739845
4807.747,5.723651
4809.675,5.707104
4811.604,5.689225
4813.532,5.663722
4815.46,5.639709
4817.389,5.619266
4819.317,5.60007
4821.246,5.582396
4823.175,5.568303
4825.103,5.554417
4827.032,5.542252
4828.96,5.528832
4830.889,5.515542
4832.817,5.50043
4834.746,5.484883
