Wavenumber,Intensity
3999.706,3.172266
4001.634,3.168778
4003.563,3.167384
4005.491,3.167976
4007.42,3.170358
4009.348,3.173763
4011.277,3.171758
4013.205,3.166162
4015.134,3.166015
4017.062,3.173695
4018.991,3.176465
4020.919,3.177763
4022.848,3.180144
4024.776,3.181409
4026.705,3.1797
4028.633,3.180476
4030.562,3.178532
4032.49,3.18193
4034.419,3.178196
4036.347,3.17474
4038.276,3.17551
4040.204,3.181103
4042.133,3.184167
4044.061,3.18529
4045.99,3.180701
4047.918,3.176561
4049.847,3.178424
4051.775,3.177927
4053.704,3.174838
4055.632,3.174382
4057.561,3.174205
4059.489,3.171335
4061.418,3.174228
4063.346,3.180547
4065.275,3.180727
4067.203,3.1773
4069.132,3.180005
4071.06,3.185243
4072.989,3.187786
4074.917,3.188811
4076.846,3.194175
4078.774,3.200381
4080.703,3.202176
4082.631,3.201303
4084.56,3.19948
4086.488,3.200717
4088.417,3.203874
4090.345,3.204746
4092.274,3.206756
4094.202,3.207597
4096.131,3.206205
4098.059,3.208794
4099.988,3.211407
4101.916,3.214605
4103.845,3.214719
4105.773,3.211554
4107.702,3.208425
4109.63,3.208574
4111.559,3.209298
4113.487,3.208448
4115.416,3.209594
4117.344,3.210994
4119.273,3.209139
4121.201,3.211399
4123.13,3.210392
4125.058,3.207088
4126.987,3.211747
4128.915,3.213581
4130.844,3.214663
4132.772,3.217877
4134.701,3.218461
4136.629,3.216542
4138.558,3.216142
4140.486,3.216675
4142.415,3.216794
4144.343,3.215075
4146.271,3.212588
4148.2,3.216205
4150.129,3.219097
4152.057,3.218919
4153.986,3.21714
4155.914,3.22113
4157.843,3.223584
4159.771,3.218952
4161.7,3.214128
4163.628,3.216079
4165.557,3.221906
4167.485,3.223151
4169.414,3.223795
4171.342,3.224512
4173.271,3.226621
4175.199,3.228819
4177.127,3.234573
4179.056,3.235945
4180.985,3.235602
4182.913,3.237802
4184.842,3.240855
4186.77,3.244687
4188.699,3.245613
4190.627,3.246814
4192.556,3.247739
4194.484,3.250525
4196.413,3.251643
4198.341,3.250584
4200.27,3.253603
4202.198,3.255959
4204.126,3.256924
4206.055,3.256177
4207.983,3.259698
4209.912,3.263993
4211.841,3.265367
4213.769,3.265924
4215.698,3.267864
4217.626,3.271221
4219.555,3.27226
4221.483,3.272837
4223.412,3.273331
4225.34,3.275086
4227.269,3.274244
4229.197,3.274188
4231.125,3.275587
4233.054,3.275198
4234.982,3.277608
4236.911,3.28411
4238.84,3.282187
4240.768,3.280348
4242.697,3.282218
4244.625,3.277974
4246.554,3.277519
4248.482,3.282888
4250.411,3.283837
4252.339,3.285839
4254.268,3.290454
4256.196,3.292216
4258.125,3.295077
4260.053,3.298309
4261.981,3.299407
4263.91,3.301583
4265.838,3.301393
4267.767,3.302111
4269.696,3.304993
4271.624,3.307632
4273.553,3.309555
4275.481,3.30876
4277.41,3.309258
4279.338,3.309475
4281.267,3.311786
4283.195,3.313643
4285.124,3.312245
4287.052,3.312486
4288.98,3.314917
4290.909,3.316443
4292.837,3.317242
4294.766,3.317442
4296.694,3.317103
4298.623,3.313854
4300.552,3.311133
4302.48,3.312232
4304.409,3.313774
4306.337,3.312403
4308.266,3.310673
4310.194,3.308992
4312.123,3.30885
4314.051,3.308738
4315.979,3.308545
4317.908,3.306944
4319.836,3.305939
4321.765,3.305411
4323.693,3.306129
4325.622,3.311254
4327.551,3.311102
4329.479,3.309428
4331.408,3.309093
4333.336,3.312075
4335.265,3.312775
4337.193,3.313854
4339.122,3.31961
4341.05,3.324348
4342.979,3.326702
4344.907,3.327888
4346.835,3.327119
4348.764,3.331238
4350.692,3.338424
4352.621,3.344413
4354.549,3.343179
4356.478,3.340572
4358.407,3.341018
4360.335,3.343798
4362.264,3.344545
4364.192,3.342936
4366.121,3.342073
4368.049,3.341845
4369.978,3.341081
4371.906,3.34272
4373.834,3.344489
4375.763,3.342453
4377.691,3.338629
4379.62,3.336861
4381.548,3.336917
4383.477,3.335325
4385.405,3.331692
4387.334,3.328306
4389.263,3.326266
4391.191,3.324021
4393.12,3.327525
4395.048,3.326892
4396.977,3.3284
4398.905,3.331095
4400.833,3.335411
4402.762,3.342309
4404.69,3.343153
4406.619,3.344583
4408.547,3.348177
4410.476,3.353321
4412.404,3.358095
4414.333,3.361035
4416.262,3.364012
4418.19,3.370221
4420.119,3.37728
4422.047,3.385646
4423.976,3.396672
4425.904,3.413112
4427.833,3.431831
4429.761,3.449375
4431.689,3.468118
4433.618,3.495409
4435.546,3.526482
4437.475,3.560327
4439.403,3.594874
4441.332,3.62619
4443.26,3.664323
4445.189,3.703278
4447.117,3.736396
4449.046,3.77131
4450.975,3.807622
4452.903,3.841654
4454.832,3.870488
4456.76,3.902976
4458.688,3.93545
4460.617,3.962798
4462.545,3.988862
4464.474,4.01238
4466.402,4.034348
4468.331,4.057515
4470.259,4.078358
4472.188,4.096223
4474.116,4.113807
4476.045,4.136728
4477.974,4.153751
4479.902,4.168258
4481.831,4.182002
4483.759,4.193119
4485.688,4.20229
4487.616,4.209679
4489.544,4.219784
4491.473,4.233011
4493.401,4.239475
4495.33,4.246398
4497.258,4.253105
4499.187,4.260822
4501.115,4.269688
4503.044,4.274951
4504.972,4.279873
4506.901,4.284643
4508.83,4.29045
4510.758,4.30317
4512.687,4.314208
4514.615,4.322014
4516.543,4.328085
4518.472,4.337768
4520.4,4.351092
4522.329,4.360912
4524.257,4.366995
4526.186,4.372852
4528.114,4.383493
4530.043,4.39212
4531.971,4.396091
4533.9,4.405066
4535.828,4.414587
4537.757,4.421094
4539.686,4.427207
4541.614,4.42735
4543.542,4.427686
4545.471,4.430329
4547.399,4.43071
4549.328,4.431002
4551.256,4.429576
4553.185,4.433633
4555.113,4.436247
4557.042,4.436369
4558.97,4.437483
4560.899,4.440955
4562.827,4.447523
4564.756,4.452744
4566.685,4.458991
4568.613,4.466935
4570.542,4.478137
4572.47,4.49353
4574.398,4.508569
4576.327,4.524899
4578.255,4.540977
4580.184,4.558391
4582.112,4.586439
4584.041,4.611817
4585.969,4.637831
4587.898,4.665989
4589.826,4.695246
4591.755,4.725035
4593.683,4.756908
4595.612,4.786714
4597.54,4.817141
4599.469,4.842702
4601.397,4.865566
4603.326,4.890352
4605.254,4.915014
4607.183,4.937081
4609.111,4.956388
4611.04,4.973629
4612.968,4.988024
4614.897,4.998739
4616.825,5.010497
4618.754,5.024249
4620.682,5.036006
4622.611,5.046362
4624.539,5.055142
4626.468,5.063838
4628.396,5.07393
4630.325,5.084744
4632.253,5.092047
4634.182,5.101377
4636.11,5.113188
4638.039,5.125549
4639.967,5.140171
4641.896,5.158692
4643.824,5.172141
4645.753,5.188398
4647.681,5.206351
4649.61,5.224234
4651.538,5.237078
4653.467,5.252954
4655.396,5.271856
4657.324,5.288033
4659.252,5.302974
4661.181,5.322428
4663.109,5.339762
4665.038,5.356559
4666.966,5.374941
4668.895,5.394844
4670.823,5.414636
4672.752,5.431058
4674.68,5.443075
4676.609,5.456069
4678.537,5.470526
4680.466,5.480908
4682.394,5.489773
4684.323,5.500318
4686.251,5.508258
4688.18,5.514323
4690.108,5.520638
4692.037,5.524014
4693.965,5.527864
4695.894,5.536312
4697.822,5.54101
4699.751,5.548105
4701.679,5.554423
4703.608,5.558147
4705.536,5.562828
4707.465,5.56673
4709.393,5.571529
4711.322,5.579108
4713.25,5.584279
4715.179,5.587388
4717.107,5.5873
4719.036,5.587303
4720.964,5.588211
4722.893,5.586007
4724.821,5.589275
4726.75,5.591372
4728.678,5.590318
4730.606,5.59285
4732.535,5.596965
4734.464,5.598159
4736.392,5.602191
4738.321,5.610758
4740.249,5.616003
4742.178,5.617178
4744.106,5.618769
4746.035,5.61883
4747.963,5.614902
4749.892,5.61357
4751.82,5.608791
4753.749,5.601882
4755.677,5.594442
4757.605,5.588033
4759.534,5.581708
4761.463,5.573259
4763.391,5.565533
4765.32,5.558501
4767.248,5.552248
4769.177,5.546508
4771.105,5.539849
4773.034,5.530447
4774.962,5.521323
4776.891,5.51176
4778.819,5.503374
4780.748,5.495505
4782.676,5.488293
4784.604,5.484759
4786.533,5.479102
4788.462,5.470796
4790.39,5.465926
4792.319,5.465408
4794.247,5.464921
4796.176,5.464941
4798.104,5.464689
4800.033,5.469442
4801.961,5.47113
4803.89,5.468797
4805.818,5.470422
4807.747,5.472527
4809.675,5.473203
4811.604,5.473928
4813.532,5.475754
4815.46,5.474255
4817.389,5.473679
4819.317,5.477526
4821.246,5.483576
4823.175,5.4863
4825.103,5.487999
