Wavenumber,Intensity
3999.706,2.902091
4001.634,2.902828
4003.563,2.900718
4005.491,2.901241
4007.42,2.905279
4009.348,2.901467
4011.277,2.903173
4013.205,2.904361
4015.134,2.902783
4017.062,2.904605
4018.991,2.903406
4020.919,2.903865
4022.848,2.903477
4024.776,2.902911
4026.705,2.903874
4028.633,2.906394
4030.562,2.906239
4032.49,2.907362
4034.419,2.909379
4036.347,2.909114
4038.276,2.908925
4040.204,2.91108
4042.133,2.91459
4044.061,2.915636
4045.99,2.912051
4047.918,2.911806
4049.847,2.914571
4051.775,2.917425
4053.704,2.915837
4055.632,2.913324
4057.561,2.913655
4059.489,2.915715
4061.418,2.917104
4063.346,2.919712
4065.275,2.920901
4067.203,2.91938
4069.132,2.914267
4071.06,2.915068
4072.989,2.919806
4074.917,2.923995
4076.846,2.926093
4078.774,2.924302
4080.703,2.920362
4082.631,2.918776
4084.56,2.921264
4086.488,2.925477
4088.417,2.926221
4090.345,2.92292
4092.274,2.920236
4094.202,2.922157
4096.131,2.924941
4098.059,2.92498
4099.988,2.920223
4101.916,2.918725
4103.845,2.919646
4105.773,2.918366
4107.702,2.919604
4109.63,2.92278
4111.559,2.923481
4113.487,2.92231
4115.416,2.924203
4117.344,2.923577
4119.273,2.920271
4121.201,2.925724
4123.13,2.929428
4125.058,2.928415
4126.987,2.923318
4128.915,2.92329
4130.844,2.928556
4132.772,2.929088
4134.701,2.925496
4136.629,2.925957
4138.558,2.927459
4140.486,2.92744
4142.415,2.92582
4144.343,2.928841
4146.271,2.931174
4148.2,2.931465
4150.129,2.931175
4152.057,2.933556
4153.986,2.937327
4155.914,2.936098
4157.843,2.932033
4159.771,2.932149
4161.7,2.935637
4163.628,2.934213
4165.557,2.931014
4167.485,2.934557
4169.414,2.939599
4171.342,2.938279
4173.271,2.938645
4175.199,2.938658
4177.127,2.939087
4179.056,2.942756
4180.985,2.945699
4182.913,2.94999
4184.842,2.949919
4186.77,2.948006
4188.699,2.947884
4190.627,2.954068
4192.556,2.95854
4194.484,2.958418
4196.413,2.956636
4198.341,2.96052
4200.27,2.965212
4202.198,2.966983
4204.126,2.966447
4206.055,2.97166
4207.983,2.975331
4209.912,2.976335
4211.841,2.980101
4213.769,2.983108
4215.698,2.98313
4217.626,2.982801
4219.555,2.985315
4221.483,2.986594
4223.412,2.989733
4225.34,2.992356
4227.269,2.994604
4229.197,2.997999
4231.125,2.998035
4233.054,2.999184
4234.982,2.997357
4236.911,2.996024
4238.84,2.997051
4240.768,3.000199
4242.697,3.000408
4244.625,2.998341
4246.554,2.996187
4248.482,2.996467
4250.411,2.996857
4252.339,2.995052
4254.268,2.995489
4256.196,2.999401
4258.125,3.002855
4260.053,3.003957
4261.981,3.007226
4263.91,3.012053
4265.838,3.015589
4267.767,3.020576
4269.696,3.022894
4271.624,3.021474
4273.553,3.021107
4275.481,3.024029
4277.41,3.027986
4279.338,3.030309
4281.267,3.027929
4283.195,3.029587
4285.124,3.0303
4287.052,3.031755
4288.98,3.032878
4290.909,3.036805
4292.837,3.03746
4294.766,3.037067
4296.694,3.037298
4298.623,3.036277
4300.552,3.034441
4302.48,3.03293
4304.409,3.032963
4306.337,3.033002
4308.266,3.031242
4310.194,3.029554
4312.123,3.028953
4314.051,3.02399
4315.979,3.019324
4317.908,3.018023
4319.836,3.010945
4321.765,3.00829
4323.693,3.011802
4325.622,3.013006
4327.551,3.012686
4329.479,3.013538
4331.408,3.016362
4333.336,3.017421
4335.265,3.019613
4337.193,3.021506
4339.122,3.023526
4341.05,3.024408
4342.979,3.026344
4344.907,3.028048
4346.835,3.035002
4348.764,3.041035
4350.692,3.040454
4352.621,3.037071
4354.549,3.042412
4356.478,3.044679
4358.407,3.044113
4360.335,3.045371
4362.264,3.045058
4364.192,3.048895
4366.121,3.049151
4368.049,3.050366
4369.978,3.050695
4371.906,3.054528
4373.834,3.058191
4375.763,3.056756
4377.691,3.056978
4379.62,3.059171
4381.548,3.064185
4383.477,3.069642
4385.405,3.069767
4387.334,3.073003
4389.263,3.078498
4391.191,3.080575
4393.12,3.084683
4395.048,3.090903
4396.977,3.095789
4398.905,3.100454
4400.833,3.108576
4402.762,3.117275
4404.69,3.127917
4406.619,3.141089
4408.547,3.152256
4410.476,3.162139
4412.404,3.175546
4414.333,3.191005
4416.262,3.203389
4418.19,3.216949
4420.119,3.230765
4422.047,3.246663
4423.976,3.264241
4425.904,3.281667
4427.833,3.294702
4429.761,3.308803
4431.689,3.321917
4433.618,3.335225
4435.546,3.352576
4437.475,3.369148
4439.403,3.383292
4441.332,3.398916
4443.26,3.415892
4445.189,3.43334
4447.117,3.454221
4449.046,3.475237
4450.975,3.497336
4452.903,3.519578
4454.832,3.539364
4456.76,3.56101
4458.688,3.5829
4460.617,3.602857
4462.545,3.623046
4464.474,3.63966
4466.402,3.660279
4468.331,3.682525
4470.259,3.70084
4472.188,3.717738
4474.116,3.738091
4476.045,3.759141
4477.974,3.778332
4479.902,3.797553
4481.831,3.818185
4483.759,3.836247
4485.688,3.850887
4487.616,3.868904
4489.544,3.887248
4491.473,3.909124
4493.401,3.933032
4495.33,3.954639
4497.258,3.972201
4499.187,3.987684
4501.115,4.0081
4503.044,4.033017
4504.972,4.053156
4506.901,4.071392
4508.83,4.093438
4510.758,4.115149
4512.687,4.138814
4514.615,4.158665
4516.543,4.174537
4518.472,4.19579
4520.4,4.218547
4522.329,4.23948
4524.257,4.261292
4526.186,4.282877
4528.114,4.303537
4530.043,4.324214
4531.971,4.343976
4533.9,4.364946
4535.828,4.388074
4537.757,4.410764
4539.686,4.432116
4541.614,4.453377
4543.542,4.477786
4545.471,4.50133
4547.399,4.527201
4549.328,4.547934
4551.256,4.566749
4553.185,4.59103
4555.113,4.617055
4557.042,4.644723
4558.97,4.669204
4560.899,4.692963
4562.827,4.716111
4564.756,4.742486
4566.685,4.760663
4568.613,4.780056
4570.542,4.797718
4572.47,4.813223
4574.398,4.829942
4576.327,4.846851
4578.255,4.862875
4580.184,4.875481
4582.112,4.888657
4584.041,4.903581
4585.969,4.91791
4587.898,4.929717
4589.826,4.942626
4591.755,4.95511
4593.683,4.966496
4595.612,4.974901
4597.54,4.98747
4599.469,4.998686
4601.397,5.006612
4603.326,5.016369
4605.254,5.028169
4607.183,5.035999
4609.111,5.041178
4611.04,5.051341
4612.968,5.056466
4614.897,5.061054
4616.825,5.069366
4618.754,5.079483
4620.682,5.091346
4622.611,5.105314
4624.539,5.114091
4626.468,5.12197
4628.396,5.129804
4630.325,5.135331
4632.253,5.139659
4634.182,5.144348
4636.11,5.150074
4638.039,5.155794
4639.967,5.158488
4641.896,5.158655
4643.824,5.160932
4645.753,5.160316
4647.681,5.155593
4649.61,5.151858
4651.538,5.145786
4653.467,5.136477
4655.396,5.126823
4657.324,5.110403
4659.252,5.085622
4661.181,5.060858
4663.109,5.043085
4665.038,5.026422
4666.966,5.019573
4668.895,5.030434
4670.823,5.045875
4672.752,5.065133
4674.68,5.090909
4676.609,5.121423
4678.537,5.149014
4680.466,5.175011
4682.394,5.191295
4684.323,5.205298
4686.251,5.215517
4688.18,5.228627
4690.108,5.237401
4692.037,5.241848
4693.965,5.244529
4695.894,5.246489
4697.822,5.249552
4699.751,5.249604
4701.679,5.249549
4703.608,5.250516
4705.536,5.248857
4707.465,5.244241
4709.393,5.239273
4711.322,5.235759
4713.25,5.225896
4715.179,5.218068
4717.107,5.213542
4719.036,5.199308
4720.964,5.184964
4722.893,5.172647
4724.821,5.158954
4726.75,5.146479
4728.678,5.135808
4730.606,5.123836
4732.535,5.113991
4734.464,5.108814
4736.392,5.101171
4738.321,5.09498
4740.249,5.08934
4742.178,5.081157
4744.106,5.07248
4746.035,5.063934
4747.963,5.057053
4749.892,5.053839
4751.82,5.045171
4753.749,5.038949
4755.677,5.032273
4757.605,5.024035
4759.534,5.014228
4761.463,5.002697
4763.391,4.989859
4765.32,4.976454
4767.248,4.963769
4769.177,4.948292
4771.105,4.927254
4773.034,4.908346
4774.962,4.893506
4776.891,4.881448
4778.819,4.869509
4780.748,4.863889
4782.676,4.854007
4784.604,4.845263
4786.533,4.846315
4788.462,4.84342
4790.39,4.835809
4792.319,4.830481
4794.247,4.82382
4796.176,4.817912
4798.104,4.814427
4800.033,4.806627
4801.961,4.796235
4803.89,4.783412
4805.818,4.770119
4807.747,4.75636
4809.675,4.743094
4811.604,4.729558
4813.532,4.714359
4815.46,4.697586
4817.389,4.681548
4819.317,4.667318
4821.246,4.654551
4823.175,4.640842
4825.103,4.627911
4827.032,4.618607
4828.96,4.606242
4830.889,4.594171
4832.817,4.5807
4834.746,4.566466
4836.674,4.553798
4838.603,4.54284
4840.531,4.525733
4842.459,4.506064
4844.388,4.488551
4846.316,4.471247
4848.245,4.451506
4850.174,4.429816
4852.102,4.410595
4854.031,4.39678
4855.959,4.383081
4857.888,4.364532
4859.816,4.349889
4861.745,4.34
4863.673,4.329915
4865.602,4.322122
4867.53,4.319345
4869.458,4.320397
4871.387,4.316725
4873.315,4.316482
4875.244,4.322991
4877.172,4.327827
4879.101,4.330266
4881.03,4.333097
4882.958,4.338769
4884.887,4.343
4886.815,4.351542
4888.744,4.36151
4890.672,4.369388
4892.601,4.374392
4894.529,4.378169
4896.458,4.379837
4898.386,4.380685
4900.314,4.384318
4902.243,4.391004
4904.171,4.395452
4906.1,4.398962
4908.028,4.400488
4909.957,4.400829
4911.886,4.403638
4913.814,4.40441
4915.743,4.404916
4917.671,4.406685
4919.6,4.402535
4921.528,4.401339
4923.457,4.402734
4925.385,4.401324
4927.313,4.396214
4929.242,4.3965
4931.17,4.397689
4933.099,4.394379
4935.027,4.394635
4936.956,4.395937
4938.885,4.389164
4940.813,4.38076
4942.742,4.373062
4944.67,4.365808
4946.599,4.354549
4948.527,4.33852
4950.456,4.319812
4952.384,4.29899
4954.313,4.272043
4956.241,4.237452
4958.169,4.199646
4960.098,4.170862
4962.026,4.148928
4963.955,4.138719
4965.883,4.139538
4967.812,4.146228
4969.74,4.160122
4971.669,4.173891
4973.598,4.182562
4975.526,4.191874
4977.455,4.198574
4979.383,4.207299
4981.312,4.219317
4983.24,4.229543
4985.168,4.242133
4987.097,4.253545
4989.025,4.27022
4990.954,4.283967
4992.882,4.296808
4994.811,4.314352
4996.739,4.335433
4998.668,4.354947
5000.597,4.372612
5002.525,4.390743
5004.454,4.407275
5006.382,4.418431
5008.311,4.426963
5010.239,4.4309
5012.167,4.430989
5014.096,4.432162
5016.024,4.435485
5017.953,4.436746
5019.881,4.441429
5021.81,4.448033
5023.738,4.456736
5025.667,4.464211
5027.596,4.474387
5029.524,4.482432
5031.452,4.488729
5033.381,4.490289
5035.31,4.492243
5037.238,4.495065
5039.167,4.493567
5041.095,4.491312
5043.023,4.494587
5044.952,4.500315
5046.88,4.498418
5048.809,4.495463
5050.737,4.49139
5052.666,4.483901
5054.595,4.476434
5056.523,4.465716
5058.451,4.453852
5060.38,4.446029
5062.309,4.44203
5064.237,4.440539
5066.166,4.440926
5068.094,4.441417
5070.022,4.442882
5071.951,4.444482
5073.879,4.44393
5075.808,4.442094
5077.736,4.439363
5079.665,4.438997
5081.593,4.435658
5083.522,4.430551
5085.45,4.428748
5087.379,4.426785
5089.308,4.422884
5091.236,4.417984
5093.165,4.413781
5095.093,4.411245
5097.021,4.411662
5098.95,4.4113
5100.878,4.411496
5102.807,4.411881
5104.735,4.412914
5106.664,4.420689
5108.592,4.428752
5110.521,4.433972
5112.449,4.439128
5114.378,4.44249
5116.307,4.443863
5118.235,4.449235
5120.163,4.453558
5122.092,4.455736
5124.021,4.460453
5125.949,4.465155
5127.877,4.469549
5129.806,4.473265
5131.734,4.478475
5133.663,4.478413
5135.591,4.476623
5137.52,4.472306
5139.448,4.469612
5141.377,4.467501
5143.305,4.457386
5145.234,4.450169
5147.162,4.44168
5149.091,4.436016
5151.02,4.431942
5152.948,4.425457
5154.876,4.420612
5156.805,4.416103
5158.733,4.413783
5160.662,4.410547
5162.59,4.412367
5164.519,4.411046
5166.447,4.41258
5168.376,4.419138
5170.304,4.417624
5172.233,4.413848
5174.161,4.408928
5176.09,4.404696
5178.019,4.405363
5179.947,4.403652
5181.875,4.400937
5183.804,4.404731
5185.732,4.394717
5187.661,4.401225
5189.589,4.398047
5191.518,4.396591
5193.446,4.402586
5195.375,4.412802
5197.303,4.407011
5199.232,4.403065
5201.16,4.409842
5203.089,4.420843
5205.018,4.436851
5206.946,4.417865
5208.874,4.403649
5210.803,4.402184
5212.731,4.406364
5214.66,4.405186
5216.588,4.411471
5218.517,4.410111
5220.445,4.410245
5222.374,4.42255
5224.302,4.436357
5226.231,4.414333
5228.159,4.417819
5230.088,4.430153
5232.016,4.426691
5233.945,4.425862
5235.873,4.430186
5237.802,4.434973
5239.73,4.434618
5241.659,4.45265
5243.587,4.462266
5245.516,4.463654
5247.444,4.471373
5249.373,4.449776
5251.301,4.459597
5253.229,4.477015
5255.158,4.461424
5257.087,4.453829
5259.015,4.471138
5260.944,4.480287
5262.872,4.482608
5264.801,4.463778
5266.729,4.467417
5268.658,4.465805
5270.586,4.45788
5272.515,4.459547
5274.443,4.457607
5276.372,4.455737
5278.3,4.464256
5280.229,4.463057
5282.157,4.464713
5284.086,4.469331
5286.014,4.461181
5287.943,4.472897
5289.871,4.471051
5291.8,4.451504
5293.729,4.455169
5295.657,4.451146
5297.585,4.452415
5299.514,4.44289
5301.442,4.430642
5303.371,4.422493
5305.299,4.431108
5307.228,4.423189
5309.156,4.409056
5311.085,4.419531
5313.013,4.431554
5314.941,4.448989
5316.87,4.461093
5318.799,4.475444
5320.727,4.491105
5322.656,4.503998
5324.584,4.521781
5326.513,4.533268
5328.441,4.511413
5330.37,4.521807
5332.298,4.513123
5334.227,4.508003
5336.155,4.522556
5338.084,4.496432
5340.012,4.456996
5341.94,4.475751
5343.869,4.466551
5345.798,4.419406
5347.726,4.408422
5349.655,4.383515
5351.583,4.388759
5353.512,4.359816
5355.44,4.323258
5357.369,4.317308
5359.297,4.305427
5361.226,4.299948
5363.154,4.285003
5365.083,4.260848
5367.011,4.249514
5368.939,4.235859
5370.868,4.22749
5372.797,4.224014
5374.725,4.218407
5376.654,4.19705
5378.582,4.175793
5380.511,4.181262
5382.439,4.179157
5384.368,4.181131
5386.296,4.153783
5388.225,4.143593
5390.153,4.141463
5392.082,4.14165
5394.01,4.114881
5395.938,4.095565
5397.867,4.079316
5399.796,4.069829
5401.724,4.060949
5403.652,4.043798
5405.581,4.025733
5407.51,4.023143
5409.438,4.004198
5411.367,3.977303
5413.295,3.95294
5415.224,3.906703
5417.152,3.899199
5419.081,3.8877
5421.009,3.879534
5422.938,3.87277
5424.866,3.867616
5426.795,3.875907
5428.723,3.855615
5430.651,3.833572
5432.58,3.85335
5434.509,3.841706
5436.437,3.823077
5438.366,3.838441
5440.294,3.841283
5442.223,3.823801
5444.151,3.833056
5446.08,3.812614
5448.008,3.812677
5449.937,3.802626
5451.865,3.794467
5453.793,3.797583
5455.722,3.793089
5457.65,3.792559
5459.579,3.797734
5461.508,3.77883
5463.436,3.774773
5465.365,3.770066
5467.293,3.766098
5469.222,3.75616
5471.15,3.751589
5473.079,3.759268
5475.007,3.742279
5476.936,3.712435
5478.864,3.717262
5480.792,3.708009
5482.721,3.700615
5484.649,3.691377
5486.578,3.691071
5488.507,3.679406
5490.435,3.680362
5492.363,3.680399
5494.292,3.66517
5496.221,3.672187
5498.149,3.67825
5500.078,3.676638
5502.006,3.682572
5503.935,3.686432
5505.863,3.694888
5507.792,3.692226
5509.72,3.689979
5511.648,3.696788
5513.577,3.702034
5515.505,3.705369
5517.434,3.70346
5519.362,3.710337
5521.291,3.71159
5523.22,3.709157
5525.148,3.708763
5527.077,3.706631
5529.005,3.706652
5530.934,3.707702
5532.862,3.706612
5534.791,3.703071
5536.719,3.69839
5538.647,3.696369
5540.576,3.695762
5542.504,3.691432
5544.433,3.68904
5546.361,3.686737
5548.29,3.683863
5550.219,3.683523
5552.147,3.682316
5554.076,3.682214
5556.004,3.684118
5557.933,3.688109
5559.861,3.691449
5561.79,3.698667
5563.718,3.709123
5565.646,3.716341
5567.575,3.722231
5569.503,3.732737
5571.432,3.746111
5573.36,3.758298
5575.289,3.770046
5577.218,3.785537
5579.146,3.799819
5581.074,3.813909
5583.003,3.824053
5584.932,3.830206
5586.86,3.835439
5588.789,3.837776
5590.717,3.83816
5592.646,3.835057
5594.574,3.8312
5596.502,3.824792
5598.431,3.817832
5600.359,3.810658
5602.288,3.799261
5604.216,3.783327
5606.145,3.771659
5608.073,3.758852
5610.002,3.742042
5611.931,3.72767
5613.859,3.717744
5615.788,3.706399
5617.716,3.693871
5619.645,3.678054
5621.573,3.663115
5623.501,3.64921
5625.43,3.637031
5627.358,3.62779
5629.287,3.615051
5631.215,3.602787
5633.144,3.592886
5635.072,3.581358
5637.001,3.567057
5638.93,3.554951
5640.858,3.539519
5642.786,3.51828
5644.715,3.494857
5646.644,3.470683
5648.572,3.438535
5650.5,3.407608
5652.429,3.378495
5654.357,3.347174
5656.286,3.322622
5658.214,3.303797
5660.143,3.289924
5662.071,3.28135
5664.0,3.281658
5665.929,3.287375
5667.857,3.292156
5669.785,3.29994
5671.714,3.3129
5673.643,3.322778
5675.571,3.33548
5677.5,3.354062
5679.428,3.368933
5681.356,3.385205
5683.285,3.39577
5685.213,3.405631
5687.142,3.417418
5689.07,3.429051
5690.999,3.441136
5692.927,3.452577
5694.856,3.468757
5696.784,3.488433
5698.713,3.509188
5700.642,3.528634
5702.57,3.548402
5704.499,3.5703
5706.427,3.593748
5708.355,3.612601
5710.284,3.620696
5712.212,3.628379
5714.141,3.636463
5716.069,3.634454
5717.998,3.631565
5719.926,3.623498
5721.855,3.6009
5723.783,3.572781
5725.712,3.53811
5727.641,3.496668
5729.569,3.46351
5731.497,3.444585
5733.426,3.434557
5735.354,3.432644
5737.283,3.427318
5739.211,3.418449
5741.14,3.404548
5743.068,3.387919
5744.997,3.3721
5746.925,3.350319
5748.854,3.32901
5750.782,3.314145
5752.711,3.300685
5754.639,3.289005
5756.568,3.276792
5758.496,3.263325
5760.425,3.250658
