Wavenumber,Intensity
3999.706,2.758005
4001.634,2.755696
4003.563,2.756399
4005.491,2.754778
4007.42,2.757653
4009.348,2.758271
4011.277,2.758083
4013.205,2.755026
4015.134,2.753282
4017.062,2.75449
4018.991,2.752609
4020.919,2.752821
4022.848,2.75713
4024.776,2.757259
4026.705,2.757281
4028.633,2.762058
4030.562,2.761044
4032.49,2.762926
4034.419,2.763103
4036.347,2.761237
4038.276,2.758792
4040.204,2.760275
4042.133,2.765655
4044.061,2.770874
4045.99,2.769706
4047.918,2.767006
4049.847,2.764124
4051.775,2.769284
4053.704,2.771799
4055.632,2.771991
4057.561,2.772882
4059.489,2.769938
4061.418,2.767302
4063.346,2.772841
4065.275,2.77282
4067.203,2.770636
4069.132,2.771049
4071.06,2.773031
4072.989,2.77153
4074.917,2.771652
4076.846,2.773299
4078.774,2.77605
4080.703,2.774134
4082.631,2.772982
4084.56,2.772245
4086.488,2.774828
4088.417,2.773925
4090.345,2.769686
4092.274,2.773237
4094.202,2.775836
4096.131,2.773223
4098.059,2.773113
4099.988,2.77768
4101.916,2.779366
4103.845,2.775605
4105.773,2.772152
4107.702,2.773093
4109.63,2.775041
4111.559,2.774774
4113.487,2.773799
4115.416,2.778816
4117.344,2.781839
4119.273,2.781611
4121.201,2.781904
4123.13,2.778862
4125.058,2.7767
4126.987,2.778139
4128.915,2.78156
4130.844,2.780612
4132.772,2.779757
4134.701,2.781024
4136.629,2.781034
4138.558,2.779753
4140.486,2.782274
4142.415,2.783459
4144.343,2.781744
4146.271,2.780359
4148.2,2.780591
4150.129,2.779247
4152.057,2.782292
4153.986,2.783836
4155.914,2.783536
4157.843,2.785248
4159.771,2.783414
4161.7,2.783209
4163.628,2.785847
4165.557,2.786398
4167.485,2.785109
4169.414,2.78623
4171.342,2.789991
4173.271,2.793731
4175.199,2.795147
4177.127,2.797678
4179.056,2.799383
4180.985,2.798008
4182.913,2.797498
4184.842,2.796614
4186.77,2.79888
4188.699,2.80414
4190.627,2.80457
4192.556,2.801822
4194.484,2.805967
4196.413,2.811228
4198.341,2.809746
4200.27,2.811667
4202.198,2.814212
4204.126,2.815592
4206.055,2.817607
4207.983,2.821612
4209.912,2.823605
4211.841,2.823763
4213.769,2.827572
4215.698,2.834115
4217.626,2.834538
4219.555,2.833599
4221.483,2.834242
4223.412,2.834559
4225.34,2.835436
4227.269,2.834984
4229.197,2.836547
4231.125,2.839392
4233.054,2.843397
4234.982,2.844812
4236.911,2.849632
4238.84,2.849871
4240.768,2.845129
4242.697,2.846466
4244.625,2.8441
4246.554,2.842717
4248.482,2.842473
4250.411,2.838545
4252.339,2.83797
4254.268,2.839608
4256.196,2.84366
4258.125,2.846559
4260.053,2.849809
4261.981,2.853315
4263.91,2.857226
4265.838,2.860972
4267.767,2.862584
4269.696,2.862146
4271.624,2.861341
4273.553,2.862544
4275.481,2.863407
4277.41,2.86551
4279.338,2.867051
4281.267,2.871547
4283.195,2.874663
