Wavenumber,Intensity
3999.706,3.541885
4001.634,3.545131
4003.563,3.541656
4005.491,3.543022
4007.42,3.545717
4009.348,3.543073
4011.277,3.540063
4013.205,3.537014
4015.134,3.531668
4017.062,3.532684
4018.991,3.52978
4020.919,3.527909
4022.848,3.526816
4024.776,3.529959
4026.705,3.532659
4028.633,3.532784
4030.562,3.530866
4032.49,3.533271
4034.419,3.534737
4036.347,3.533619
4038.276,3.533991
4040.204,3.535991
4042.133,3.539382
4044.061,3.541628
4045.99,3.538673
4047.918,3.53768
4049.847,3.539213
4051.775,3.541134
4053.704,3.540465
4055.632,3.538262
4057.561,3.535961
4059.489,3.534178
4061.418,3.536721
4063.346,3.541843
4065.275,3.543253
4067.203,3.543334
4069.132,3.54036
4071.06,3.539628
4072.989,3.540358
4074.917,3.545248
4076.846,3.548514
4078.774,3.544218
4080.703,3.541069
4082.631,3.541604
4084.56,3.542337
4086.488,3.542202
4088.417,3.541245
4090.345,3.538109
4092.274,3.534055
4094.202,3.536481
4096.131,3.536634
4098.059,3.537251
4099.988,3.536875
4101.916,3.536035
4103.845,3.537851
4105.773,3.540211
4107.702,3.541587
4109.63,3.539413
4111.559,3.539632
4113.487,3.541842
4115.416,3.544299
4117.344,3.542696
4119.273,3.539799
4121.201,3.543285
4123.13,3.545816
4125.058,3.546643
4126.987,3.544592
4128.915,3.543054
4130.844,3.541996
4132.772,3.542086
4134.701,3.546407
4136.629,3.550681
4138.558,3.549808
4140.486,3.547328
4142.415,3.54658
4144.343,3.545815
4146.271,3.54728
4148.2,3.545742
4150.129,3.543695
4152.057,3.547612
4153.986,3.552209
4155.914,3.552269
4157.843,3.552418
4159.771,3.554797
4161.7,3.556733
4163.628,3.553102
4165.557,3.550951
4167.485,3.554517
4169.414,3.555326
4171.342,3.558183
4173.271,3.559276
4175.199,3.55736
4177.127,3.561083
4179.056,3.564203
4180.985,3.564915
4182.913,3.568823
4184.842,3.568894
4186.77,3.571047
4188.699,3.572601
4190.627,3.574981
4192.556,3.579148
4194.484,3.583079
4196.413,3.584357
4198.341,3.589554
4200.27,3.593258
4202.198,3.600322
4204.126,3.605112
4206.055,3.609406
4207.983,3.612279
4209.912,3.614247
4211.841,3.617589
4213.769,3.61819
4215.698,3.618366
4217.626,3.620078
4219.555,3.625743
4221.483,3.628349
4223.412,3.62931
4225.34,3.633459
4227.269,3.634689
4229.197,3.639212
4231.125,3.642539
4233.054,3.648123
4234.982,3.646697
4236.911,3.648026
4238.84,3.649608
4240.768,3.64635
4242.697,3.643766
4244.625,3.640151
4246.554,3.633009
4248.482,3.628115
4250.411,3.626337
4252.339,3.62863
4254.268,3.632566
4256.196,3.639535
4258.125,3.646801
4260.053,3.653048
4261.981,3.658727
4263.91,3.667488
4265.838,3.671171
4267.767,3.673721
4269.696,3.677984
4271.624,3.680617
4273.553,3.681101
4275.481,3.682756
4277.41,3.683537
4279.338,3.6856
4281.267,3.688119
4283.195,3.691891
4285.124,3.694483
4287.052,3.698419
4288.98,3.699195
4290.909,3.702621
4292.837,3.703388
4294.766,3.703459
4296.694,3.703765
4298.623,3.706111
4300.552,3.70631
4302.48,3.701903
4304.409,3.696566
4306.337,3.693568
4308.266,3.688602
4310.194,3.683636
4312.123,3.679214
4314.051,3.670302
4315.979,3.658776
4317.908,3.653254
4319.836,3.64214
4321.765,3.635808
4323.693,3.638174
4325.622,3.642965
4327.551,3.648638
4329.479,3.652421
4331.408,3.658237
4333.336,3.662992
4335.265,3.666582
4337.193,3.669405
4339.122,3.669608
4341.05,3.673233
4342.979,3.679624
4344.907,3.684167
4346.835,3.692323
4348.764,3.697836
4350.692,3.701155
4352.621,3.704862
4354.549,3.7118
4356.478,3.716862
4358.407,3.718991
4360.335,3.724004
4362.264,3.72527
4364.192,3.728053
4366.121,3.731024
4368.049,3.734121
4369.978,3.736824
4371.906,3.742631
4373.834,3.748977
4375.763,3.752297
4377.691,3.756353
4379.62,3.760259
4381.548,3.769216
4383.477,3.777395
4385.405,3.782305
4387.334,3.79173
4389.263,3.806039
4391.191,3.815626
4393.12,3.824348
4395.048,3.836725
4396.977,3.849332
4398.905,3.861975
4400.833,3.879175
4402.762,3.899771
4404.69,3.918757
4406.619,3.939456
4408.547,3.958879
4410.476,3.977999
4412.404,4.001379
4414.333,4.026218
4416.262,4.047039
4418.19,4.066424
4420.119,4.082931
4422.047,4.103663
4423.976,4.123903
4425.904,4.141645
4427.833,4.15722
4429.761,4.172434
4431.689,4.188505
4433.618,4.204485
4435.546,4.221622
4437.475,4.237212
4439.403,4.254982
4441.332,4.273222
4443.26,4.294146
4445.189,4.318588
4447.117,4.343736
4449.046,4.369374
4450.975,4.396535
4452.903,4.423482
4454.832,4.449628
4456.76,4.479441
4458.688,4.504846
4460.617,4.529098
4462.545,4.553142
4464.474,4.577679
4466.402,4.605512
4468.331,4.628062
4470.259,4.651097
4472.188,4.675235
4474.116,4.697472
4476.045,4.722323
4477.974,4.747001
4479.902,4.770489
4481.831,4.793328
4483.759,4.81798
4485.688,4.840332
4487.616,4.864443
4489.544,4.88963
4491.473,4.914505
4493.401,4.938922
4495.33,4.965814
4497.258,4.989611
4499.187,5.011379
4501.115,5.038764
4503.044,5.068858
4504.972,5.095598
4506.901,5.122205
4508.83,5.148813
4510.758,5.178005
4512.687,5.209265
4514.615,5.233534
4516.543,5.257019
