Wavenumber,Intensity
3999.706,2.287548
4001.634,2.288683
4003.563,2.28716
4005.491,2.287688
4007.42,2.290229
4009.348,2.287401
4011.277,2.286081
4013.205,2.285728
4015.134,2.286988
4017.062,2.289184
4018.991,2.288394
4020.919,2.292271
4022.848,2.296335
4024.776,2.297648
4026.705,2.296041
4028.633,2.293442
4030.562,2.297171
4032.49,2.299379
4034.419,2.301116
4036.347,2.302634
4038.276,2.303042
4040.204,2.302332
4042.133,2.303689
4044.061,2.306475
4045.99,2.305661
4047.918,2.305121
4049.847,2.306538
4051.775,2.304475
4053.704,2.30638
4055.632,2.310178
4057.561,2.310644
4059.489,2.308494
4061.418,2.305484
4063.346,2.308212
4065.275,2.308249
4067.203,2.307595
4069.132,2.312857
4071.06,2.317029
4072.989,2.31507
4074.917,2.313888
4076.846,2.314643
4078.774,2.31565
4080.703,2.317107
4082.631,2.317819
4084.56,2.318158
4086.488,2.319984
4088.417,2.316838
4090.345,2.315169
4092.274,2.314603
4094.202,2.31609
4096.131,2.320037
4098.059,2.319737
4099.988,2.321046
4101.916,2.3233
4103.845,2.320901
4105.773,2.318629
4107.702,2.31941
4109.63,2.320807
4111.559,2.32351
4113.487,2.322181
4115.416,2.325022
4117.344,2.327255
4119.273,2.325047
4121.201,2.321351
4123.13,2.32233
4125.058,2.324736
4126.987,2.325437
4128.915,2.324419
4130.844,2.323875
4132.772,2.327935
4134.701,2.328027
4136.629,2.325648
4138.558,2.322684
4140.486,2.323355
4142.415,2.327697
4144.343,2.328233
4146.271,2.327598
4148.2,2.326463
4150.129,2.325609
4152.057,2.323963
4153.986,2.326137
4155.914,2.327965
4157.843,2.327087
4159.771,2.326168
4161.7,2.325818
4163.628,2.330109
4165.557,2.332928
4167.485,2.331869
4169.414,2.334034
4171.342,2.33566
4173.271,2.335771
4175.199,2.336998
4177.127,2.341234
4179.056,2.342928
4180.985,2.341935
4182.913,2.343189
4184.842,2.34352
4186.77,2.345706
4188.699,2.345887
4190.627,2.349567
4192.556,2.35102
4194.484,2.350955
4196.413,2.352524
4198.341,2.357572
4200.27,2.363076
4202.198,2.365297
4204.126,2.364823
4206.055,2.36584
4207.983,2.364698
4209.912,2.369233
4211.841,2.372155
4213.769,2.372393
4215.698,2.375687
4217.626,2.377881
4219.555,2.380515
4221.483,2.380625
4223.412,2.380115
4225.34,2.382707
4227.269,2.384229
4229.197,2.382963
4231.125,2.386858
4233.054,2.38945
4234.982,2.390377
4236.911,2.390603
4238.84,2.388414
4240.768,2.388085
4242.697,2.391337
4244.625,2.390384
4246.554,2.388946
4248.482,2.390014
4250.411,2.389869
4252.339,2.390276
4254.268,2.394323
4256.196,2.395521
4258.125,2.396868
4260.053,2.398637
4261.981,2.397912
4263.91,2.400784
4265.838,2.403372
4267.767,2.40379
4269.696,2.405235
4271.624,2.407879
4273.553,2.407935
4275.481,2.410873
4277.41,2.416455
4279.338,2.413845
4281.267,2.411384
4283.195,2.411237
4285.124,2.410347
4287.052,2.414141
4288.98,2.414733
4290.909,2.414135
4292.837,2.413634
4294.766,2.413208
4296.694,2.414132
4298.623,2.415213
4300.552,2.416763
4302.48,2.416657
4304.409,2.417205
4306.337,2.418866
4308.266,2.418352
4310.194,2.411973
4312.123,2.407068
4314.051,2.408216
4315.979,2.409069
4317.908,2.406213
4319.836,2.402385
4321.765,2.400865
4323.693,2.401922
4325.622,2.401309
4327.551,2.401252
4329.479,2.405755
4331.408,2.408657
4333.336,2.410076
4335.265,2.411564
4337.193,2.409507
4339.122,2.409298
4341.05,2.411734
4342.979,2.411516
4344.907,2.41019
4346.835,2.414357
4348.764,2.416246
4350.692,2.416505
4352.621,2.420155
4354.549,2.423552
4356.478,2.421999
4358.407,2.418001
4360.335,2.421246
4362.264,2.422251
4364.192,2.420173
4366.121,2.420207
4368.049,2.425231
4369.978,2.43192
4371.906,2.430541
4373.834,2.428712
4375.763,2.427095
4377.691,2.427085
4379.62,2.427049
4381.548,2.429367
4383.477,2.43226
4385.405,2.431331
4387.334,2.430104
4389.263,2.431341
4391.191,2.432846
