Wavenumber,Intensity
3999.706,3.073153
4001.634,3.072377
4003.563,3.07438
4005.491,3.07783
4007.42,3.079149
4009.348,3.076937
4011.277,3.070953
4013.205,3.064029
4015.134,3.05844
4017.062,3.060106
4018.991,3.057684
4020.919,3.055427
4022.848,3.052329
4024.776,3.059054
4026.705,3.063359
4028.633,3.061913
4030.562,3.06119
4032.49,3.064302
4034.419,3.067312
4036.347,3.065668
4038.276,3.061251
4040.204,3.062838
4042.133,3.067359
4044.061,3.065385
4045.99,3.06231
4047.918,3.064489
4049.847,3.065521
4051.775,3.065255
4053.704,3.066032
4055.632,3.066935
4057.561,3.066587
4059.489,3.068194
4061.418,3.071709
4063.346,3.07267
4065.275,3.073189
4067.203,3.072425
4069.132,3.066149
4071.06,3.06309
4072.989,3.064004
4074.917,3.065518
4076.846,3.067719
4078.774,3.066266
4080.703,3.063013
4082.631,3.06407
4084.56,3.06558
4086.488,3.066244
4088.417,3.064215
4090.345,3.05973
4092.274,3.057303
4094.202,3.063052
4096.131,3.061733
4098.059,3.059893
4099.988,3.056453
4101.916,3.059279
4103.845,3.06708
4105.773,3.067229
4107.702,3.063525
4109.63,3.064488
4111.559,3.066113
4113.487,3.064843
4115.416,3.066806
4117.344,3.068047
4119.273,3.06639
4121.201,3.070216
4123.13,3.070535
4125.058,3.071582
4126.987,3.067892
4128.915,3.067935
4130.844,3.071812
4132.772,3.071827
4134.701,3.071263
4136.629,3.070695
4138.558,3.071999
4140.486,3.072705
4142.415,3.073879
4144.343,3.0737
4146.271,3.074523
4148.2,3.074314
4150.129,3.074339
4152.057,3.077369
4153.986,3.078071
4155.914,3.07724
4157.843,3.077958
4159.771,3.079021
4161.7,3.081506
4163.628,3.08124
4165.557,3.079836
4167.485,3.080902
4169.414,3.082732
4171.342,3.083673
4173.271,3.085394
4175.199,3.086595
4177.127,3.086267
4179.056,3.088714
4180.985,3.090697
4182.913,3.094103
4184.842,3.094186
4186.77,3.092315
4188.699,3.094079
4190.627,3.09875
4192.556,3.102381
4194.484,3.105778
4196.413,3.10561
4198.341,3.111274
4200.27,3.116476
4202.198,3.123875
4204.126,3.126589
4206.055,3.125485
4207.983,3.128044
4209.912,3.130623
4211.841,3.133139
4213.769,3.135707
4215.698,3.139149
4217.626,3.141136
4219.555,3.142173
4221.483,3.143583
4223.412,3.144517
4225.34,3.15168
4227.269,3.155547
4229.197,3.157159
4231.125,3.158094
4233.054,3.160508
4234.982,3.160406
4236.911,3.16155
4238.84,3.162488
4240.768,3.16269
4242.697,3.156551
4244.625,3.149104
4246.554,3.144678
4248.482,3.14402
4250.411,3.14538
4252.339,3.147288
4254.268,3.152333
4256.196,3.157074
4258.125,3.15738
4260.053,3.163275
4261.981,3.171899
4263.91,3.182081
4265.838,3.188716
4267.767,3.19161
4269.696,3.19368
4271.624,3.193453
4273.553,3.193996
4275.481,3.197548
4277.41,3.200111
4279.338,3.203956
4281.267,3.207147
4283.195,3.207384
4285.124,3.206928
4287.052,3.210652
4288.98,3.214665
4290.909,3.216273
4292.837,3.215255
4294.766,3.219051
4296.694,3.220303
4298.623,3.219522
4300.552,3.218049
4302.48,3.214158
4304.409,3.209298
4306.337,3.204247
4308.266,3.198348
4310.194,3.191355
4312.123,3.189637
4314.051,3.182054
4315.979,3.170552
4317.908,3.168112
4319.836,3.165556
4321.765,3.163997
4323.693,3.164892
4325.622,3.166786
4327.551,3.169384
4329.479,3.174157
4331.408,3.178727
4333.336,3.18155
4335.265,3.184211
4337.193,3.185564
4339.122,3.186638
4341.05,3.189561
4342.979,3.196259
4344.907,3.198082
4346.835,3.2032
4348.764,3.21074
4350.692,3.215073
4352.621,3.219084
4354.549,3.227614
4356.478,3.228837
4358.407,3.232831
4360.335,3.236455
4362.264,3.237531
4364.192,3.240461
4366.121,3.239566
4368.049,3.246413
4369.978,3.250508
4371.906,3.254723
4373.834,3.257833
4375.763,3.261704
4377.691,3.266862
4379.62,3.272802
4381.548,3.279774
4383.477,3.283498
4385.405,3.285287
4387.334,3.294785
4389.263,3.304663
4391.191,3.307842
4393.12,3.314891
4395.048,3.327591
4396.977,3.337938
4398.905,3.346075
4400.833,3.356878
4402.762,3.370498
4404.69,3.380785
4406.619,3.394348
4408.547,3.409729
4410.476,3.423712
4412.404,3.439621
4414.333,3.458022
4416.262,3.470412
4418.19,3.482113
4420.119,3.494545
4422.047,3.505285
4423.976,3.520086
4425.904,3.533927
4427.833,3.541687
4429.761,3.552153
4431.689,3.562724
4433.618,3.572952
4435.546,3.583633
4437.475,3.594774
4439.403,3.60296
4441.332,3.614299
4443.26,3.628672
4445.189,3.64169
4447.117,3.656373
4449.046,3.676665
4450.975,3.69687
4452.903,3.709838
4454.832,3.72519
4456.76,3.747392
4458.688,3.76506
4460.617,3.776803
4462.545,3.791903
4464.474,3.808714
4466.402,3.825183
4468.331,3.838748
4470.259,3.851942
4472.188,3.863541
4474.116,3.874538
4476.045,3.89264
4477.974,3.908072
4479.902,3.923182
4481.831,3.939178
4483.759,3.953446
4485.688,3.963272
4487.616,3.976254
4489.544,3.990086
4491.473,4.00743
4493.401,4.025855
4495.33,4.04306
4497.258,4.056508
4499.187,4.069402
4501.115,4.086258
4503.044,4.105634
4504.972,4.124354
4506.901,4.141723
4508.83,4.158552
4510.758,4.181122
4512.687,4.204125
4514.615,4.220875
4516.543,4.23749
4518.472,4.256423
4520.4,4.27885
4522.329,4.300863
4524.257,4.319518
4526.186,4.337262
4528.114,4.354896
4530.043,4.376238
4531.971,4.396389
4533.9,4.415196
4535.828,4.434777
4537.757,4.453959
4539.686,4.472703
4541.614,4.492557
4543.542,4.51592
4545.471,4.536546
4547.399,4.553876
4549.328,4.573461
4551.256,4.595315
4553.185,4.616099
4555.113,4.638622
4557.042,4.662554
4558.97,4.686357
4560.899,4.707332
4562.827,4.730065
4564.756,4.752739
4566.685,4.768707
4568.613,4.785144
4570.542,4.799762
4572.47,4.813026
4574.398,4.828309
4576.327,4.843318
4578.255,4.857861
4580.184,4.872243
4582.112,4.883929
4584.041,4.894797
4585.969,4.906695
4587.898,4.916651
4589.826,4.926881
4591.755,4.938379
4593.683,4.946269
4595.612,4.951211
4597.54,4.960017
4599.469,4.969302
4601.397,4.977264
4603.326,4.98433
4605.254,4.993249
4607.183,4.997828
4609.111,5.002414
4611.04,5.008851
4612.968,5.013718
4614.897,5.018519
4616.825,5.028065
4618.754,5.040825
4620.682,5.049511
4622.611,5.05942
4624.539,5.068205
4626.468,5.072302
4628.396,5.078413
4630.325,5.086099
4632.253,5.090561
4634.182,5.095255
4636.11,5.099395
4638.039,5.102539
4639.967,5.105845
4641.896,5.104802
4643.824,5.107412
4645.753,5.106242
4647.681,5.101658
4649.61,5.09719
4651.538,5.08953
4653.467,5.079929
4655.396,5.065764
4657.324,5.047671
4659.252,5.026038
4661.181,5.000666
4663.109,4.976251
4665.038,4.958311
4666.966,4.94879
4668.895,4.951041
4670.823,4.966652
4672.752,4.989764
4674.68,5.01955
4676.609,5.054392
4678.537,5.084909
4680.466,5.11069
4682.394,5.132846
4684.323,5.150805
4686.251,5.164276
4688.18,5.175062
4690.108,5.18313
4692.037,5.189211
4693.965,5.189303
4695.894,5.192247
4697.822,5.196729
4699.751,5.196881
4701.679,5.195989
4703.608,5.197619
4705.536,5.199934
4707.465,5.196309
4709.393,5.190536
4711.322,5.184474
4713.25,5.176327
4715.179,5.168236
4717.107,5.159757
4719.036,5.147525
4720.964,5.133082
4722.893,5.118662
4724.821,5.105816
4726.75,5.093995
4728.678,5.081172
4730.606,5.071943
4732.535,5.067836
4734.464,5.063274
4736.392,5.058166
4738.321,5.055561
4740.249,5.050448
4742.178,5.041765
4744.106,5.034395
4746.035,5.029712
4747.963,5.020999
4749.892,5.015885
4751.82,5.00705
4753.749,4.995458
4755.677,4.985167
4757.605,4.978513
4759.534,4.968852
4761.463,4.956367
4763.391,4.945621
4765.32,4.930068
4767.248,4.912117
4769.177,4.894704
4771.105,4.872951
4773.034,4.852104
4774.962,4.835531
4776.891,4.821913
4778.819,4.811738
4780.748,4.805174
4782.676,4.799602
4784.604,4.792739
4786.533,4.791843
4788.462,4.790637
4790.39,4.785166
4792.319,4.779737
4794.247,4.772967
4796.176,4.76725
4798.104,4.764313
4800.033,4.756348
4801.961,4.747594
4803.89,4.735257
4805.818,4.721543
4807.747,4.707738
4809.675,4.697134
4811.604,4.685177
4813.532,4.669408
4815.46,4.655693
4817.389,4.640139
4819.317,4.623877
4821.246,4.609065
4823.175,4.597747
4825.103,4.592062
4827.032,4.586735
4828.96,4.575533
4830.889,4.567535
4832.817,4.557149
4834.746,4.546752
4836.674,4.540478
4838.603,4.530383
4840.531,4.511018
4842.459,4.494507
4844.388,4.480427
4846.316,4.464968
4848.245,4.450252
4850.174,4.433781
4852.102,4.416903
4854.031,4.404535
4855.959,4.392985
4857.888,4.377832
4859.816,4.367349
4861.745,4.358634
4863.673,4.352524
4865.602,4.343873
4867.53,4.33887
4869.458,4.342405
4871.387,4.342212
4873.315,4.343566
4875.244,4.350342
4877.172,4.35529
4879.101,4.359705
4881.03,4.362285
4882.958,4.365776
4884.887,4.373632
4886.815,4.382547
4888.744,4.390186
4890.672,4.398921
4892.601,4.404543
4894.529,4.408036
4896.458,4.41045
4898.386,4.412522
4900.314,4.420015
4902.243,4.424343
4904.171,4.426509
4906.1,4.430848
4908.028,4.432417
4909.957,4.435843
4911.886,4.438499
4913.814,4.439588
4915.743,4.440339
4917.671,4.440252
4919.6,4.43693
4921.528,4.436269
4923.457,4.438044
4925.385,4.43578
4927.313,4.43121
4929.242,4.433612
4931.17,4.434716
4933.099,4.430951
4935.027,4.432793
4936.956,4.433398
4938.885,4.429192
4940.813,4.424753
4942.742,4.418865
4944.67,4.410921
4946.599,4.401969
