Wavenumber,Intensity
3999.706,3.155611
4001.634,3.158154
4003.563,3.159114
4005.491,3.160646
4007.42,3.163515
4009.348,3.164042
4011.277,3.163822
4013.205,3.169584
4015.134,3.167605
4017.062,3.170748
4018.991,3.177339
4020.919,3.176274
4022.848,3.170763
4024.776,3.175489
4026.705,3.1786
4028.633,3.177602
4030.562,3.175807
4032.49,3.177536
4034.419,3.182819
4036.347,3.185691
4038.276,3.181056
4040.204,3.179458
4042.133,3.184218
4044.061,3.186192
4045.99,3.185128
4047.918,3.186725
4049.847,3.18673
4051.775,3.186858
4053.704,3.185303
4055.632,3.182747
4057.561,3.18437
4059.489,3.181867
4061.418,3.182573
4063.346,3.186544
4065.275,3.189954
4067.203,3.189162
4069.132,3.186717
4071.06,3.188285
4072.989,3.191156
4074.917,3.196365
4076.846,3.197639
4078.774,3.198421
4080.703,3.201183
4082.631,3.201582
4084.56,3.205217
4086.488,3.207082
4088.417,3.208733
4090.345,3.205136
4092.274,3.206788
4094.202,3.211437
4096.131,3.211857
4098.059,3.210341
4099.988,3.206594
4101.916,3.207933
4103.845,3.211619
4105.773,3.208466
4107.702,3.208337
4109.63,3.208774
4111.559,3.212485
4113.487,3.214085
4115.416,3.212739
4117.344,3.211673
4119.273,3.209227
4121.201,3.210772
4123.13,3.213878
4125.058,3.215536
4126.987,3.214767
4128.915,3.214948
4130.844,3.215454
4132.772,3.213535
4134.701,3.215816
4136.629,3.218606
4138.558,3.219286
4140.486,3.220462
4142.415,3.218292
4144.343,3.220573
4146.271,3.220557
4148.2,3.219124
4150.129,3.219712
4152.057,3.218324
4153.986,3.219858
4155.914,3.221198
4157.843,3.220016
4159.771,3.222013
4161.7,3.227375
4163.628,3.223418
4165.557,3.22056
4167.485,3.22479
4169.414,3.228043
4171.342,3.229333
4173.271,3.230942
4175.199,3.234078
4177.127,3.23459
4179.056,3.235833
4180.985,3.236806
4182.913,3.238537
4184.842,3.244979
4186.77,3.247252
4188.699,3.246103
4190.627,3.24956
4192.556,3.253464
4194.484,3.254963
4196.413,3.254791
4198.341,3.256956
4200.27,3.26069
4202.198,3.262443
4204.126,3.260571
4206.055,3.263204
4207.983,3.266768
4209.912,3.269852
4211.841,3.271877
4213.769,3.273898
4215.698,3.278922
4217.626,3.281079
4219.555,3.283348
4221.483,3.2814
4223.412,3.28225
4225.34,3.285757
4227.269,3.289102
4229.197,3.289361
4231.125,3.28867
4233.054,3.292452
4234.982,3.292112
4236.911,3.289457
4238.84,3.292464
4240.768,3.295965
4242.697,3.296548
4244.625,3.296543
4246.554,3.296865
4248.482,3.300804
4250.411,3.302496
4252.339,3.303753
4254.268,3.304079
4256.196,3.304503
4258.125,3.304705
4260.053,3.305957
4261.981,3.309945
4263.91,3.315946
4265.838,3.315108
4267.767,3.313756
4269.696,3.315731
4271.624,3.314505
4273.553,3.313501
4275.481,3.317848
4277.41,3.317066
4279.338,3.315377
4281.267,3.317263
4283.195,3.318296
4285.124,3.318954
4287.052,3.319325
4288.98,3.321644
4290.909,3.32519
4292.837,3.325153
4294.766,3.323655
4296.694,3.323227
4298.623,3.323444
4300.552,3.323206
4302.48,3.324264
4304.409,3.322632
4306.337,3.322012
4308.266,3.321893
4310.194,3.324668
4312.123,3.326966
4314.051,3.326106
4315.979,3.324585
4317.908,3.326884
4319.836,3.327991
4321.765,3.328886
4323.693,3.325535
4325.622,3.322727
4327.551,3.323349
4329.479,3.324301
4331.408,3.326393
4333.336,3.327023
4335.265,3.328988
4337.193,3.330342
4339.122,3.329315
4341.05,3.32797
4342.979,3.327882
4344.907,3.330444
4346.835,3.334254
4348.764,3.33615
4350.692,3.334677
4352.621,3.333058
4354.549,3.337114
4356.478,3.338255
4358.407,3.339171
4360.335,3.338896
4362.264,3.334808
4364.192,3.336202
4366.121,3.333274
4368.049,3.333184
4369.978,3.333936
4371.906,3.334535
4373.834,3.334434
4375.763,3.334159
4377.691,3.333328
4379.62,3.333633
4381.548,3.335099
4383.477,3.333895
4385.405,3.330484
4387.334,3.329867
4389.263,3.3318
4391.191,3.331602
4393.12,3.329764
4395.048,3.331903
4396.977,3.330698
4398.905,3.32859
4400.833,3.330931
4402.762,3.333565
4404.69,3.332597
4406.619,3.335616
4408.547,3.336773
4410.476,3.333905
4412.404,3.333972
4414.333,3.337811
4416.262,3.33666
4418.19,3.338712
4420.119,3.340761
4422.047,3.345043
4423.976,3.352461
4425.904,3.360129
4427.833,3.366386
4429.761,3.374223
4431.689,3.388211
4433.618,3.402905
4435.546,3.421428
4437.475,3.443707
4439.403,3.465764
4441.332,3.489805
4443.26,3.515971
4445.189,3.538378
4447.117,3.560381
4449.046,3.582821
4450.975,3.605496
4452.903,3.627665
4454.832,3.647792
4456.76,3.670413
4458.688,3.688673
4460.617,3.704005
4462.545,3.721923
4464.474,3.735553
4466.402,3.75012
4468.331,3.763564
4470.259,3.776715
4472.188,3.787969
4474.116,3.797184
4476.045,3.807367
4477.974,3.816378
4479.902,3.825092
4481.831,3.831908
4483.759,3.837919
4485.688,3.84027
4487.616,3.846271
4489.544,3.853904
4491.473,3.858178
4493.401,3.864278
4495.33,3.869611
4497.258,3.871972
4499.187,3.872826
4501.115,3.876652
4503.044,3.879342
4504.972,3.88236
4506.901,3.883646
4508.83,3.886067
4510.758,3.891442
4512.687,3.897104
4514.615,3.902564
4516.543,3.907596
4518.472,3.910301
4520.4,3.914927
4522.329,3.920717
4524.257,3.924513
4526.186,3.928207
4528.114,3.93411
4530.043,3.942291
4531.971,3.947316
4533.9,3.948332
4535.828,3.949801
4537.757,3.954654
4539.686,3.959172
4541.614,3.960499
4543.542,3.966407
4545.471,3.968475
4547.399,3.972381
4549.328,3.971141
4551.256,3.970628
4553.185,3.970943
4555.113,3.973015
4557.042,3.97532
4558.97,3.979013
4560.899,3.980969
4562.827,3.983168
4564.756,3.990739
4566.685,3.993223
4568.613,3.996202
4570.542,3.999115
4572.47,4.005954
4574.398,4.01904
4576.327,4.031379
4578.255,4.041899
4580.184,4.051352
4582.112,4.06306
4584.041,4.075931
4585.969,4.089968
4587.898,4.105243
4589.826,4.121009
4591.755,4.137865
4593.683,4.152725
4595.612,4.168554
4597.54,4.184704
4599.469,4.199361
4601.397,4.213342
4603.326,4.227355
4605.254,4.243309
4607.183,4.255252
4609.111,4.264172
4611.04,4.271544
4612.968,4.279299
4614.897,4.288242
4616.825,4.295559
4618.754,4.30105
4620.682,4.308168
4622.611,4.318595
4624.539,4.325855
4626.468,4.329977
4628.396,4.333803
4630.325,4.339695
4632.253,4.347204
4634.182,4.353184
4636.11,4.358242
4638.039,4.365154
4639.967,4.374411
4641.896,4.380165
4643.824,4.388645
4645.753,4.397233
4647.681,4.406105
4649.61,4.415364
4651.538,4.422861
4653.467,4.433596
4655.396,4.444197
4657.324,4.453806
4659.252,4.461547
4661.181,4.469694
4663.109,4.479025
4665.038,4.487796
4666.966,4.497678
4668.895,4.508479
4670.823,4.516207
4672.752,4.524215
4674.68,4.532606
4676.609,4.543883
4678.537,4.547799
4680.466,4.552593
4682.394,4.557765
4684.323,4.561494
4686.251,4.56533
4688.18,4.571408
4690.108,4.577271
4692.037,4.576481
4693.965,4.574948
4695.894,4.582078
4697.822,4.590221
4699.751,4.593421
4701.679,4.596029
4703.608,4.601647
4705.536,4.605999
4707.465,4.608871
4709.393,4.612557
4711.322,4.614775
4713.25,4.61341
4715.179,4.614827
4717.107,4.618713
4719.036,4.618762
4720.964,4.617826
4722.893,4.617829
4724.821,4.621499
4726.75,4.625826
4728.678,4.626044
4730.606,4.626035
4732.535,4.626702
4734.464,4.630008
4736.392,4.632955
4738.321,4.635581
4740.249,4.639829
4742.178,4.641471
4744.106,4.642348
4746.035,4.646137
4747.963,4.644786
4749.892,4.641987
4751.82,4.641399
4753.749,4.639783
4755.677,4.637144
4757.605,4.631854
4759.534,4.626326
4761.463,4.62078
4763.391,4.618041
4765.32,4.617904
4767.248,4.615598
4769.177,4.613034
4771.105,4.609271
4773.034,4.605422
4774.962,4.603905
4776.891,4.602367
4778.819,4.598215
4780.748,4.594657
4782.676,4.588424
4784.604,4.581138
4786.533,4.581612
4788.462,4.581968
4790.39,4.578962
4792.319,4.578307
4794.247,4.576826
4796.176,4.574825
4798.104,4.579132
4800.033,4.581476
4801.961,4.583288
4803.89,4.582527
4805.818,4.581289
4807.747,4.582077
4809.675,4.584434
4811.604,4.586205
4813.532,4.584937
4815.46,4.586696
4817.389,4.58721
4819.317,4.588588
4821.246,4.591776
4823.175,4.591468
4825.103,4.595532
4827.032,4.599409
4828.96,4.596515
4830.889,4.59695
4832.817,4.597456
4834.746,4.598566
4836.674,4.599885
4838.603,4.600618
4840.531,4.596825
4842.459,4.594368
4844.388,4.5937
4846.316,4.59352
4848.245,4.593863
4850.174,4.593535
4852.102,4.591282
4854.031,4.595129
4855.959,4.599858
4857.888,4.600252
4859.816,4.60646
4861.745,4.613109
4863.673,4.615712
4865.602,4.619759
4867.53,4.621933
4869.458,4.625725
4871.387,4.631482
4873.315,4.636765
4875.244,4.640613
4877.172,4.642428
4879.101,4.643764
4881.03,4.64702
4882.958,4.648387
4884.887,4.648139
4886.815,4.652053
4888.744,4.653962
4890.672,4.65861
4892.601,4.660745
4894.529,4.66065
4896.458,4.659254
4898.386,4.657116
4900.314,4.656686
4902.243,4.656898
4904.171,4.655168
4906.1,4.652949
4908.028,4.650771
4909.957,4.649277
4911.886,4.647638
4913.814,4.644126
4915.743,4.643862
4917.671,4.644601
4919.6,4.644689
4921.528,4.646263
4923.457,4.645898
4925.385,4.643857
4927.313,4.639247
4929.242,4.63818
4931.17,4.636842
4933.099,4.633338
4935.027,4.631863
4936.956,4.630636
4938.885,4.629951
4940.813,4.628296
4942.742,4.625567
4944.67,4.622399
4946.599,4.618934
4948.527,4.615338
4950.456,4.61109
4952.384,4.610808
4954.313,4.60954
4956.241,4.601469
4958.169,4.595728
4960.098,4.595492
4962.026,4.593531
4963.955,4.589239
4965.883,4.586057
4967.812,4.581664
4969.74,4.58041
4971.669,4.579378
4973.598,4.574076
4975.526,4.569108
4977.455,4.563695
4979.383,4.559714
4981.312,4.557243
4983.24,4.553666
4985.168,4.548917
4987.097,4.544508
4989.025,4.543082
4990.954,4.536486
4992.882,4.5288
4994.811,4.52498
4996.739,4.522149
4998.668,4.513408
5000.597,4.507215
5002.525,4.501711
5004.454,4.494687
5006.382,4.488173
5008.311,4.482691
5010.239,4.47235
5012.167,4.461541
5014.096,4.455041
5016.024,4.450366
5017.953,4.44056
5019.881,4.429848
5021.81,4.419268
5023.738,4.408824
5025.667,4.398633
5027.596,4.391757
5029.524,4.381491
5031.452,4.373837
5033.381,4.368495
5035.31,4.36468
5037.238,4.35991
5039.167,4.354525
5041.095,4.348371
5043.023,4.343747
5044.952,4.341347
5046.88,4.336244
5048.809,4.334388
5050.737,4.332
5052.666,4.329553
5054.595,4.32864
5056.523,4.329707
5058.451,4.332046
5060.38,4.332094
5062.309,4.33167
5064.237,4.330779
5066.166,4.330375
5068.094,4.331374
5070.022,4.332082
5071.951,4.333836
5073.879,4.335146
5075.808,4.338923
5077.736,4.341448
5079.665,4.345699
5081.593,4.350024
5083.522,4.354672
5085.45,4.359008
5087.379,4.3617
5089.308,4.364776
5091.236,4.367661
5093.165,4.37094
5095.093,4.374681
5097.021,4.377886
5098.95,4.378749
5100.878,4.378503
5102.807,4.379552
5104.735,4.385764
5106.664,4.390985
5108.592,4.393117
5110.521,4.395016
5112.449,4.398528
5114.378,4.401133
5116.307,4.40273
5118.235,4.405306
5120.163,4.405912
5122.092,4.40549
5124.021,4.406049
5125.949,4.404963
5127.877,4.405114
5129.806,4.4057
5131.734,4.407862
5133.663,4.407149
5135.591,4.404826
5137.52,4.403388
5139.448,4.403975
5141.377,4.407639
5143.305,4.405504
5145.234,4.403128
5147.162,4.402491
5149.091,4.405979
5151.02,4.411624
5152.948,4.410836
5154.876,4.411305
5156.805,4.416511
5158.733,4.418351
5160.662,4.413166
5162.59,4.413567
5164.519,4.416842
5166.447,4.416771
5168.376,4.419167
5170.304,4.419265
5172.233,4.417805
5174.161,4.412488
5176.09,4.412711
5178.019,4.417302
5179.947,4.421322
5181.875,4.420772
5183.804,4.424455
5185.732,4.425096
5187.661,4.419378
5189.589,4.416911
5191.518,4.41401
5193.446,4.410833
5195.375,4.410852
5197.303,4.40985
5199.232,4.396168
5201.16,4.389916
5203.089,4.385333
5205.018,4.389314
5206.946,4.386002
5208.874,4.372214
5210.803,4.359249
5212.731,4.354725
5214.66,4.355641
5216.588,4.356373
5218.517,4.358148
5220.445,4.356435
5222.374,4.362262
5224.302,4.377259
5226.231,4.381874
5228.159,4.370821
5230.088,4.377028
5232.016,4.384341
5233.945,4.379791
5235.873,4.380822
5237.802,4.385374
5239.73,4.387013
5241.659,4.385687
5243.587,4.395387
5245.516,4.398871
5247.444,4.400657
5249.373,4.392894
5251.301,4.377626
5253.229,4.381199
5255.158,4.382115
5257.087,4.369853
5259.015,4.365455
5260.944,4.37274
5262.872,4.375083
5264.801,4.371898
5266.729,4.363298
5268.658,4.356608
5270.586,4.350027
5272.515,4.347048
5274.443,4.34696
5276.372,4.343851
5278.3,4.346146
5280.229,4.348721
5282.157,4.344546
5284.086,4.34683
5286.014,4.347088
5287.943,4.347992
5289.871,4.359838
5291.8,4.353879
5293.729,4.348145
5295.657,4.348706
5297.585,4.354057
5299.514,4.359517
5301.442,4.358259
5303.371,4.358888
5305.299,4.364323
5307.228,4.373023
5309.156,4.367438
5311.085,4.363369
5313.013,4.364973
5314.941,4.368955
5316.87,4.368633
5318.799,4.364635
5320.727,4.366291
5322.656,4.368704
5324.584,4.371405
5326.513,4.381195
5328.441,4.382216
5330.37,4.378408
5332.298,4.384013
5334.227,4.378277
5336.155,4.388378
5338.084,4.402938
5340.012,4.396297
5341.94,4.391052
5343.869,4.407678
5345.798,4.408938
5347.726,4.403294
5349.655,4.403767
5351.583,4.413514
5353.512,4.429569
5355.44,4.422952
5357.369,4.412141
5359.297,4.407324
5361.226,4.410169
5363.154,4.411213
5365.083,4.405301
5367.011,4.397318
5368.939,4.391867
5370.868,4.383484
5372.797,4.375865
