Wavenumber,Intensity
3999.706,2.548316
4001.634,2.551071
4003.563,2.556492
4005.491,2.557703
4007.42,2.557703
4009.348,2.556522
4011.277,2.555017
4013.205,2.556111
4015.134,2.556042
4017.062,2.560151
4018.991,2.562973
4020.919,2.562446
4022.848,2.560277
4024.776,2.564123
4026.705,2.569179
4028.633,2.569806
4030.562,2.568338
4032.49,2.567116
4034.419,2.571415
4036.347,2.573692
4038.276,2.569822
4040.204,2.570383
4042.133,2.574529
4044.061,2.57547
4045.99,2.574757
4047.918,2.573751
4049.847,2.572523
4051.775,2.576912
4053.704,2.57971
4055.632,2.580157
4057.561,2.579479
4059.489,2.576626
4061.418,2.580201
4063.346,2.584456
4065.275,2.584502
4067.203,2.584569
4069.132,2.581781
4071.06,2.580721
4072.989,2.586226
4074.917,2.588471
4076.846,2.590829
4078.774,2.594042
4080.703,2.592913
4082.631,2.592796
4084.56,2.592507
4086.488,2.591259
4088.417,2.591044
4090.345,2.589623
4092.274,2.592407
4094.202,2.595946
4096.131,2.596113
4098.059,2.595446
4099.988,2.592266
4101.916,2.595186
4103.845,2.598975
4105.773,2.598703
4107.702,2.595837
4109.63,2.598481
4111.559,2.598753
4113.487,2.596857
4115.416,2.60041
4117.344,2.602737
4119.273,2.600914
4121.201,2.603276
4123.13,2.605984
4125.058,2.604861
4126.987,2.601672
4128.915,2.599027
4130.844,2.599567
4132.772,2.602013
4134.701,2.604193
4136.629,2.605184
4138.558,2.605182
4140.486,2.602784
4142.415,2.604661
4144.343,2.607304
4146.271,2.608774
4148.2,2.608423
4150.129,2.605614
4152.057,2.606737
4153.986,2.610012
4155.914,2.609701
4157.843,2.60948
4159.771,2.610713
4161.7,2.613631
4163.628,2.61096
4165.557,2.609104
4167.485,2.612359
4169.414,2.615194
4171.342,2.618278
4173.271,2.618621
4175.199,2.618637
4177.127,2.620095
4179.056,2.620311
4180.985,2.623075
4182.913,2.625369
4184.842,2.624184
4186.77,2.624806
4188.699,2.624279
4190.627,2.62946
4192.556,2.63657
4194.484,2.637369
4196.413,2.637322
4198.341,2.639067
4200.27,2.643368
4202.198,2.647176
