Wavenumber,Intensity
3999.706,2.793289
4001.634,2.792151
4003.563,2.792742
4005.491,2.793406
4007.42,2.798995
4009.348,2.803156
4011.277,2.800537
4013.205,2.795618
4015.134,2.794938
4017.062,2.800935
4018.991,2.802875
4020.919,2.801607
4022.848,2.800406
4024.776,2.80101
4026.705,2.803587
4028.633,2.805306
4030.562,2.807922
4032.49,2.810284
4034.419,2.809294
4036.347,2.803092
4038.276,2.801792
4040.204,2.809666
4042.133,2.814913
4044.061,2.816154
4045.99,2.816794
4047.918,2.814628
4049.847,2.812831
4051.775,2.817105
4053.704,2.821225
4055.632,2.822477
4057.561,2.820451
4059.489,2.815127
4061.418,2.816139
4063.346,2.823765
4065.275,2.824496
4067.203,2.8245
4069.132,2.825257
4071.06,2.82663
4072.989,2.827994
4074.917,2.829568
4076.846,2.831691
4078.774,2.830366
4080.703,2.828142
4082.631,2.82783
4084.56,2.827518
4086.488,2.826966
4088.417,2.828056
4090.345,2.829709
4092.274,2.831515
4094.202,2.828189
4096.131,2.824316
4098.059,2.82795
4099.988,2.831907
4101.916,2.835831
4103.845,2.834244
4105.773,2.830976
4107.702,2.832629
4109.63,2.83299
4111.559,2.832131
4113.487,2.83369
4115.416,2.836184
4117.344,2.840233
4119.273,2.838538
4121.201,2.835883
4123.13,2.835074
4125.058,2.835752
4126.987,2.839122
4128.915,2.84094
4130.844,2.839988
4132.772,2.838917
4134.701,2.83968
4136.629,2.838774
4138.558,2.837376
4140.486,2.839664
4142.415,2.842414
4144.343,2.843201
4146.271,2.841507
4148.2,2.843417
4150.129,2.845203
4152.057,2.847019
4153.986,2.844531
4155.914,2.845619
4157.843,2.848204
4159.771,2.844867
4161.7,2.84585
4163.628,2.848377
4165.557,2.850517
4167.485,2.852614
4169.414,2.853296
4171.342,2.858116
4173.271,2.860222
4175.199,2.860112
4177.127,2.863115
4179.056,2.863216
4180.985,2.86349
4182.913,2.863912
4184.842,2.864331
4186.77,2.865971
4188.699,2.868166
4190.627,2.869367
4192.556,2.872312
4194.484,2.878738
4196.413,2.880756
4198.341,2.879148
4200.27,2.882693
4202.198,2.885643
4204.126,2.888854
4206.055,2.889269
4207.983,2.891954
4209.912,2.896896
4211.841,2.897416
4213.769,2.89829
4215.698,2.905205
4217.626,2.908767
4219.555,2.908417
4221.483,2.907509
4223.412,2.908936
4225.34,2.91133
4227.269,2.912054
4229.197,2.915371
4231.125,2.917168
4233.054,2.913728
4234.982,2.916177
4236.911,2.921314
4238.84,2.920063
4240.768,2.918834
4242.697,2.920589
4244.625,2.919181
4246.554,2.918715
4248.482,2.919981
4250.411,2.918315
4252.339,2.918188
4254.268,2.921075
4256.196,2.923193
4258.125,2.925925
4260.053,2.931075
4261.981,2.933861
4263.91,2.933169
4265.838,2.933966
4267.767,2.936331
4269.696,2.938692
4271.624,2.941282
4273.553,2.944483
4275.481,2.94377
4277.41,2.945526
