Wavenumber,Intensity
3999.706,3.024316
4001.634,3.023169
4003.563,3.020304
4005.491,3.021931
4007.42,3.024342
4009.348,3.021198
4011.277,3.017777
4013.205,3.011311
4015.134,3.005355
4017.062,3.003911
4018.991,3.000641
4020.919,2.999123
4022.848,3.001129
4024.776,3.000237
4026.705,3.001548
4028.633,3.008716
4030.562,3.008771
4032.49,3.013996
4034.419,3.013509
4036.347,3.008126
4038.276,3.005707
4040.204,3.010295
4042.133,3.011255
4044.061,3.014223
4045.99,3.013864
4047.918,3.010425
4049.847,3.01257
4051.775,3.014844
4053.704,3.014596
4055.632,3.014524
4057.561,3.0124
4059.489,3.009201
4061.418,3.011213
4063.346,3.016728
4065.275,3.014998
4067.203,3.012642
4069.132,3.013488
4071.06,3.011683
4072.989,3.012241
4074.917,3.012372
4076.846,3.012874
4078.774,3.012111
4080.703,3.008748
4082.631,3.003887
4084.56,2.999976
4086.488,3.001008
4088.417,2.99786
4090.345,2.993443
4092.274,2.993121
4094.202,2.993017
4096.131,2.992464
4098.059,2.993529
4099.988,2.993783
4101.916,2.996474
4103.845,2.995015
4105.773,2.994537
4107.702,2.9959
4109.63,2.997968
4111.559,2.999521
4113.487,2.998912
4115.416,2.999963
4117.344,3.003937
4119.273,3.003007
4121.201,2.999913
4123.13,3.000702
4125.058,2.998439
4126.987,3.000257
4128.915,3.004359
4130.844,3.004722
4132.772,3.00374
4134.701,3.002025
4136.629,2.998656
4138.558,2.999092
4140.486,3.001964
4142.415,3.000922
4144.343,3.00151
4146.271,2.999461
4148.2,3.000791
4150.129,3.002399
4152.057,3.005482
4153.986,3.004154
4155.914,3.003809
4157.843,3.004375
4159.771,3.003281
4161.7,3.006141
4163.628,3.010116
4165.557,3.011039
4167.485,3.009588
4169.414,3.010183
4171.342,3.011105
4173.271,3.013142
4175.199,3.01406
4177.127,3.018311
4179.056,3.020849
4180.985,3.021573
4182.913,3.020902
4184.842,3.023576
4186.77,3.02438
4188.699,3.023189
4190.627,3.025229
4192.556,3.026498
4194.484,3.03256
4196.413,3.037686
4198.341,3.034205
4200.27,3.036814
4202.198,3.043986
4204.126,3.053522
4206.055,3.058793
4207.983,3.06037
4209.912,3.065161
4211.841,3.067453
4213.769,3.065875
4215.698,3.068663
4217.626,3.070914
4219.555,3.070667
